model,split,image_path,y_true,y_pred,correct,proba_fresh,proba_rotten,confidence
svm_rbf,test,data/processed/test/fresh/freshoranges_454e17610c76.png,fresh,fresh,True,0.9585774456163173,0.041422554383682746,0.9585774456163173
svm_rbf,test,data/processed/test/fresh/freshoranges_8bd231b213a1.png,fresh,fresh,True,0.9878872965595595,0.012112703440440386,0.9878872965595595
svm_rbf,test,data/processed/test/fresh/freshapples_3b9c6148c4d1.png,fresh,fresh,True,0.7970289357866768,0.202971064213323,0.7970289357866768
svm_rbf,test,data/processed/test/fresh/freshoranges_5858efb3b570.png,fresh,rotten,False,0.2171214147997441,0.782878585200256,0.782878585200256
svm_rbf,test,data/processed/test/fresh/freshapples_c235cd2c91a4.png,fresh,fresh,True,0.8239993091702982,0.17600069082970193,0.8239993091702982
svm_rbf,test,data/processed/test/fresh/freshapples_9fb334a84d67.png,fresh,fresh,True,0.5916517780944551,0.4083482219055451,0.5916517780944551
svm_rbf,test,data/processed/test/fresh/freshbanana_ac9e7af8e467.png,fresh,fresh,True,0.9753895998342391,0.02461040016576096,0.9753895998342391
svm_rbf,test,data/processed/test/fresh/freshbanana_842c6462c6c1.png,fresh,fresh,True,0.8982002149160663,0.10179978508393393,0.8982002149160663
svm_rbf,test,data/processed/test/fresh/freshoranges_968eb632ff5c.png,fresh,fresh,True,0.9047798180516967,0.09522018194830335,0.9047798180516967
svm_rbf,test,data/processed/test/fresh/freshoranges_af6c6336df0d.png,fresh,fresh,True,0.940073839664709,0.0599261603352908,0.940073839664709
svm_rbf,test,data/processed/test/fresh/freshbanana_37165fd5a7f6.png,fresh,fresh,True,0.9323332132922204,0.06766678670777942,0.9323332132922204
svm_rbf,test,data/processed/test/fresh/freshbanana_c90c44fe7c86.png,fresh,fresh,True,0.7170846313056832,0.28291536869431677,0.7170846313056832
svm_rbf,test,data/processed/test/fresh/freshbanana_621ede5bd91e.png,fresh,fresh,True,0.9658690706859655,0.034130929314034573,0.9658690706859655
svm_rbf,test,data/processed/test/rotten/rottenbanana_79314f4625ff.png,rotten,rotten,True,0.01982061065538893,0.9801793893446109,0.9801793893446109
svm_rbf,test,data/processed/test/rotten/rottenbanana_98c0e135d904.png,rotten,rotten,True,0.05019284201277695,0.9498071579872231,0.9498071579872231
svm_rbf,test,data/processed/test/rotten/rottenbanana_a673573cdc5f.png,rotten,rotten,True,0.1084774396410116,0.8915225603589885,0.8915225603589885
svm_rbf,test,data/processed/test/rotten/rottenbanana_4177a1671cf6.png,rotten,fresh,False,0.5746314632628292,0.42536853673717073,0.5746314632628292
svm_rbf,test,data/processed/test/rotten/rottenbanana_973a510e9d82.png,rotten,rotten,True,0.02599944981057451,0.9740005501894253,0.9740005501894253
svm_rbf,test,data/processed/test/rotten/rottenoranges_4f6f792a06e8.png,rotten,rotten,True,0.011723133015919573,0.9882768669840806,0.9882768669840806
svm_rbf,test,data/processed/test/rotten/rottenoranges_8365a9ea0d22.png,rotten,fresh,False,0.5529189453854236,0.44708105461457615,0.5529189453854236
svm_rbf,test,data/processed/test/rotten/rottenoranges_de876d7eebe9.png,rotten,rotten,True,0.014490213685597985,0.9855097863144019,0.9855097863144019
svm_rbf,test,data/processed/test/rotten/rottenbanana_817d8b51c5cd.png,rotten,rotten,True,0.010546926165358001,0.989453073834642,0.989453073834642
svm_rbf,test,data/processed/test/rotten/rottenapples_aeb8a763108e.png,rotten,rotten,True,0.26904474204968837,0.7309552579503115,0.7309552579503115
svm_rbf,test,data/processed/test/rotten/rottenapples_b5b16521129d.png,rotten,rotten,True,0.06269507776362597,0.9373049222363741,0.9373049222363741
svm_rbf,test,data/processed/test/rotten/rottenbanana_a7d57af57615.png,rotten,rotten,True,0.05678748075307844,0.9432125192469215,0.9432125192469215
svm_rbf,test,data/processed/test/rotten/rottenbanana_2a37628b901a.png,rotten,rotten,True,0.045276450258721776,0.9547235497412783,0.9547235497412783
svm_rbf,test,data/processed/test/rotten/rottenapples_4556f9daf244.png,rotten,rotten,True,0.0941871342493702,0.9058128657506298,0.9058128657506298
svm_rbf,test,data/processed/test/rotten/rottenoranges_e86682fc816c.png,rotten,rotten,True,0.07537690228909001,0.9246230977109098,0.9246230977109098
svm_rbf,test,data/processed/test/rotten/rottenbanana_15f40d1e120b.png,rotten,rotten,True,0.0528759382142908,0.9471240617857094,0.9471240617857094
svm_rbf,test,data/processed/test/rotten/rottenoranges_2ded1632e8ef.png,rotten,fresh,False,0.8926736081847663,0.10732639181523365,0.8926736081847663
svm_rbf,test,data/processed/test/rotten/rottenbanana_30b5bbdd5fa3.png,rotten,rotten,True,0.04169877730067645,0.9583012226993235,0.9583012226993235
svm_rbf,test,data/processed/test/rotten/rottenoranges_d95e3ff7ea24.png,rotten,fresh,False,0.6958918572529528,0.3041081427470474,0.6958918572529528
svm_rbf,test,data/processed/test/rotten/rottenbanana_ce7633067530.png,rotten,rotten,True,0.18807157166795918,0.8119284283320408,0.8119284283320408
svm_rbf,test,data/processed/test/rotten/rottenbanana_ec9dbe0f951e.png,rotten,rotten,True,0.04641917926402064,0.9535808207359793,0.9535808207359793
svm_rbf,test,data/processed/test/rotten/rottenoranges_6b5773853c64.png,rotten,fresh,False,0.5960798950058552,0.40392010499414466,0.5960798950058552
svm_rbf,test,data/processed/test/rotten/rottenapples_6b774109faed.png,rotten,rotten,True,0.00544616813128045,0.9945538318687196,0.9945538318687196
svm_rbf,test,data/processed/test/rotten/rottenapples_5d691dd464b8.png,rotten,rotten,True,0.029170524190556976,0.9708294758094431,0.9708294758094431
svm_rbf,test,data/processed/test/rotten/rottenapples_8a5b49245986.png,rotten,rotten,True,0.4367404752702357,0.5632595247297645,0.5632595247297645
svm_rbf,test,data/processed/test/rotten/rottenoranges_fab02cec5446.png,rotten,rotten,True,0.004869218403311977,0.9951307815966881,0.9951307815966881
svm_rbf,test,data/processed/test/rotten/rottenoranges_ffaa2fed94c8.png,rotten,rotten,True,0.3301470760163504,0.6698529239836497,0.6698529239836497
svm_rbf,test,data/processed/test/rotten/rottenbanana_0a7ec314574d.png,rotten,rotten,True,0.06611280076218957,0.9338871992378106,0.9338871992378106
svm_rbf,test,data/processed/test/rotten/rottenoranges_09b730dc90ee.png,rotten,rotten,True,0.05457262801022157,0.9454273719897783,0.9454273719897783
svm_rbf,test,data/processed/test/rotten/rottenbanana_3d00658270fb.png,rotten,rotten,True,0.05731235746765852,0.9426876425323415,0.9426876425323415
svm_rbf,test,data/processed/test/rotten/rottenapples_27a427682bab.png,rotten,rotten,True,0.11857058792789331,0.8814294120721067,0.8814294120721067
svm_rbf,test,data/processed/test/rotten/rottenoranges_fc9d7c371326.png,rotten,rotten,True,0.08750972267648364,0.9124902773235164,0.9124902773235164
svm_rbf,test,data/processed/test/rotten/rottenapples_622870b0d0e5.png,rotten,fresh,False,0.8783049739194965,0.12169502608050349,0.8783049739194965
svm_rbf,test,data/processed/test/rotten/rottenoranges_cd98921c9203.png,rotten,rotten,True,0.19077678257195654,0.8092232174280435,0.8092232174280435
svm_rbf,test,data/processed/test/rotten/rottenbanana_9e90508b143b.png,rotten,rotten,True,0.2531869105028744,0.7468130894971257,0.7468130894971257
svm_rbf,test,data/processed/test/rotten/rottenbanana_c04d52db9b27.png,rotten,rotten,True,0.004483325635855373,0.9955166743641445,0.9955166743641445
svm_rbf,test,data/processed/test/rotten/rottenoranges_92f9d8363d6d.png,rotten,rotten,True,0.14140389927774566,0.8585961007222543,0.8585961007222543
svm_rbf,test,data/processed/test/rotten/rottenbanana_eb3b8cc8ec06.png,rotten,fresh,False,0.5568553498554136,0.44314465014458637,0.5568553498554136
svm_rbf,test,data/processed/test/rotten/rottenapples_91fae047e32f.png,rotten,fresh,False,0.7123766565148945,0.2876233434851056,0.7123766565148945
svm_rbf,test,data/processed/test/rotten/rottenapples_437b3d90c975.png,rotten,rotten,True,0.4544690770298193,0.5455309229701807,0.5455309229701807
random_forest,validation,data/processed/val/fresh/freshapples_f1e3c5897d0c.png,fresh,fresh,True,0.5308849206349207,0.4691150793650793,0.5308849206349207
random_forest,validation,data/processed/val/rotten/rottenbanana_e8514c2dda28.png,rotten,rotten,True,0.11484036796536794,0.885159632034632,0.885159632034632
random_forest,validation,data/processed/val/rotten/rottenapples_19b6859640a1.png,rotten,rotten,True,0.08544047619047619,0.9145595238095237,0.9145595238095237
random_forest,validation,data/processed/val/rotten/rottenbanana_8faebdebc523.png,rotten,rotten,True,0.15258333333333338,0.8474166666666667,0.8474166666666667
random_forest,validation,data/processed/val/fresh/freshoranges_e3f24eb07e18.png,fresh,fresh,True,0.886232142857143,0.11376785714285713,0.886232142857143
random_forest,validation,data/processed/val/fresh/freshbanana_16c889040e81.png,fresh,fresh,True,0.5735932539682539,0.42640674603174594,0.5735932539682539
random_forest,validation,data/processed/val/rotten/rottenapples_991c920abeba.png,rotten,rotten,True,0.3095099206349207,0.6904900793650794,0.6904900793650794
random_forest,validation,data/processed/val/rotten/rottenapples_01fd368277b2.png,rotten,rotten,True,0.30289880952380954,0.6971011904761905,0.6971011904761905
random_forest,validation,data/processed/val/fresh/freshapples_3e3cd8e3ae82.png,fresh,rotten,False,0.46298556998557006,0.5370144300144297,0.5370144300144297
random_forest,validation,data/processed/val/fresh/freshoranges_4a8b3bbca20b.png,fresh,fresh,True,0.7500178571428568,0.2499821428571429,0.7500178571428568
random_forest,validation,data/processed/val/rotten/rottenapples_b59fe3309d62.png,rotten,rotten,True,0.3825189393939394,0.6174810606060606,0.6174810606060606
random_forest,validation,data/processed/val/rotten/rottenbanana_fc9e8b446ef0.png,rotten,rotten,True,0.1083205266955267,0.8916794733044735,0.8916794733044735
random_forest,validation,data/processed/val/fresh/freshoranges_83cc3a5f0bde.png,fresh,fresh,True,0.7652142857142854,0.23478571428571426,0.7652142857142854
random_forest,validation,data/processed/val/fresh/freshoranges_9aa364e56d01.png,fresh,fresh,True,0.9590039682539682,0.040996031746031746,0.9590039682539682
random_forest,validation,data/processed/val/fresh/freshoranges_92b75e26a16e.png,fresh,fresh,True,0.7828055555555552,0.21719444444444444,0.7828055555555552
random_forest,validation,data/processed/val/rotten/rottenbanana_85b22871f97d.png,rotten,fresh,False,0.515142316017316,0.4848576839826839,0.515142316017316
random_forest,validation,data/processed/val/fresh/freshbanana_a1b0c8448a34.png,fresh,rotten,False,0.3368789682539683,0.6631210317460317,0.6631210317460317
random_forest,validation,data/processed/val/fresh/freshapples_c051f4513a56.png,fresh,fresh,True,0.7366845238095237,0.26331547619047624,0.7366845238095237
random_forest,validation,data/processed/val/fresh/freshoranges_f7e6eb0f5d59.png,fresh,fresh,True,0.5298730158730158,0.47012698412698417,0.5298730158730158
random_forest,validation,data/processed/val/rotten/rottenapples_d3f46a1b9ec1.png,rotten,rotten,True,0.38156944444444446,0.6184305555555557,0.6184305555555557
random_forest,validation,data/processed/val/fresh/freshapples_46bf96ee399a.png,fresh,rotten,False,0.4545337301587302,0.5454662698412699,0.5454662698412699
random_forest,validation,data/processed/val/rotten/rottenoranges_6ee5766b7ebe.png,rotten,rotten,True,0.16652548840048845,0.8334745115995118,0.8334745115995118
random_forest,validation,data/processed/val/rotten/rottenoranges_a13df05fd79e.png,rotten,fresh,False,0.8486269841269841,0.15137301587301585,0.8486269841269841
random_forest,validation,data/processed/val/rotten/rottenbanana_3fc722630c13.png,rotten,rotten,True,0.21759974747474747,0.7824002525252527,0.7824002525252527
random_forest,validation,data/processed/val/rotten/rottenapples_3b51a853295e.png,rotten,rotten,True,0.23128968253968252,0.7687103174603175,0.7687103174603175
random_forest,validation,data/processed/val/rotten/rottenoranges_34cf86191dec.png,rotten,rotten,True,0.19337500000000002,0.8066249999999998,0.8066249999999998
random_forest,validation,data/processed/val/fresh/freshapples_bb62e4aaa349.png,fresh,rotten,False,0.4902480158730158,0.5097519841269842,0.5097519841269842
random_forest,validation,data/processed/val/rotten/rottenapples_782f4cdee409.png,rotten,rotten,True,0.18100198412698412,0.8189980158730161,0.8189980158730161
random_forest,validation,data/processed/val/rotten/rottenapples_baa09d9a7c73.png,rotten,fresh,False,0.6789543650793649,0.3210456349206349,0.6789543650793649
random_forest,validation,data/processed/val/rotten/rottenbanana_c79d67624bb1.png,rotten,rotten,True,0.07866774891774893,0.9213322510822511,0.9213322510822511
random_forest,validation,data/processed/val/rotten/rottenoranges_46c1c6e92255.png,rotten,rotten,True,0.31025992063492064,0.6897400793650794,0.6897400793650794
random_forest,validation,data/processed/val/fresh/freshoranges_477ac136ea4b.png,fresh,fresh,True,0.8441958874458874,0.15580411255411256,0.8441958874458874
random_forest,validation,data/processed/val/fresh/freshapples_45c164bf0d5a.png,fresh,fresh,True,0.5667519841269841,0.43324801587301587,0.5667519841269841
random_forest,validation,data/processed/val/rotten/rottenoranges_6a29211644d4.png,rotten,rotten,True,0.2173100649350649,0.7826899350649351,0.7826899350649351
random_forest,validation,data/processed/val/fresh/freshoranges_00a9c8db567d.png,fresh,fresh,True,0.8897896825396825,0.11021031746031745,0.8897896825396825
random_forest,validation,data/processed/val/fresh/freshapples_662bed67268f.png,fresh,rotten,False,0.4505436507936509,0.5494563492063492,0.5494563492063492
random_forest,validation,data/processed/val/fresh/freshapples_184a132d28a6.png,fresh,fresh,True,0.607047077922078,0.39295292207792193,0.607047077922078
random_forest,validation,data/processed/val/fresh/freshapples_ab7526b1dedc.png,fresh,fresh,True,0.788818903318903,0.21118109668109675,0.788818903318903
random_forest,validation,data/processed/val/fresh/freshbanana_e5f99d3d0fb9.png,fresh,fresh,True,0.9414702380952381,0.05852976190476191,0.9414702380952381
random_forest,validation,data/processed/val/rotten/rottenbanana_955178de402c.png,rotten,rotten,True,0.36213401875901885,0.6378659812409812,0.6378659812409812
random_forest,test,data/processed/test/fresh/freshbanana_33c2cc8af65d.png,fresh,fresh,True,0.9635476190476191,0.036452380952380944,0.9635476190476191
random_forest,test,data/processed/test/fresh/freshoranges_51beacbe4570.png,fresh,fresh,True,0.7140238095238095,0.28597619047619044,0.7140238095238095
random_forest,test,data/processed/test/fresh/freshbanana_4d055a6753e9.png,fresh,fresh,True,0.9180793650793649,0.08192063492063494,0.9180793650793649
random_forest,test,data/processed/test/fresh/freshbanana_bb0ac16c0e17.png,fresh,fresh,True,0.8177579365079368,0.1822420634920635,0.8177579365079368
random_forest,test,data/processed/test/fresh/freshapples_7c6090dc6375.png,fresh,rotten,False,0.28671398046398044,0.7132860195360196,0.7132860195360196
random_forest,test,data/processed/test/fresh/freshoranges_a62881a9217f.png,fresh,fresh,True,0.5312003968253969,0.4687996031746031,0.5312003968253969
random_forest,test,data/processed/test/fresh/freshbanana_e878b87c9ac9.png,fresh,fresh,True,0.964861111111111,0.035138888888888886,0.964861111111111
random_forest,test,data/processed/test/fresh/freshapples_693f0d759bf7.png,fresh,fresh,True,0.6429237012987012,0.3570762987012987,0.6429237012987012
random_forest,test,data/processed/test/fresh/freshbanana_b4f3000234ba.png,fresh,fresh,True,0.5129662698412699,0.48703373015873,0.5129662698412699
random_forest,test,data/processed/test/fresh/freshapples_b07c64c77312.png,fresh,fresh,True,0.6098234126984128,0.3901765873015874,0.6098234126984128
random_forest,test,data/processed/test/fresh/freshapples_342ecf96964a.png,fresh,rotten,False,0.47535515873015866,0.5246448412698413,0.5246448412698413
random_forest,test,data/processed/test/fresh/freshbanana_1f23fe7a1676.png,fresh,fresh,True,0.7318452380952383,0.2681547619047619,0.7318452380952383
random_forest,test,data/processed/test/fresh/freshbanana_50bd232ceb2a.png,fresh,fresh,True,0.9516507936507935,0.048349206349206364,0.9516507936507935
random_forest,test,data/processed/test/fresh/freshapples_071698311084.png,fresh,fresh,True,0.6610317460317461,0.338968253968254,0.6610317460317461
random_forest,test,data/processed/test/fresh/freshbanana_1fe850b565a6.png,fresh,fresh,True,0.9748035714285713,0.025196428571428574,0.9748035714285713
random_forest,test,data/processed/test/fresh/freshbanana_b1490dd5c752.png,fresh,fresh,True,0.5606607142857144,0.43933928571428565,0.5606607142857144
random_forest,test,data/processed/test/fresh/freshoranges_abfe957f599c.png,fresh,fresh,True,0.6974325396825395,0.30256746031746035,0.6974325396825395
random_forest,test,data/processed/test/fresh/freshapples_e577849d6262.png,fresh,fresh,True,0.7520059523809524,0.24799404761904767,0.7520059523809524
random_forest,test,data/processed/test/fresh/freshapples_7feb2504ef86.png,fresh,fresh,True,0.539702380952381,0.46029761904761907,0.539702380952381
random_forest,test,data/processed/test/fresh/freshbanana_444f74a01c97.png,fresh,fresh,True,0.5107049062049062,0.4892950937950938,0.5107049062049062
random_forest,test,data/processed/test/fresh/freshapples_705839bc61ab.png,fresh,rotten,False,0.4436924603174603,0.5563075396825398,0.5563075396825398
random_forest,test,data/processed/test/fresh/freshapples_0554134c2c59.png,fresh,rotten,False,0.4128630952380953,0.5871369047619047,0.5871369047619047
random_forest,test,data/processed/test/fresh/freshoranges_75c58e161983.png,fresh,fresh,True,0.9127480158730158,0.08725198412698414,0.9127480158730158
random_forest,test,data/processed/test/fresh/freshbanana_65c6980ff236.png,fresh,fresh,True,0.8558253968253967,0.14417460317460307,0.8558253968253967
random_forest,test,data/processed/test/fresh/freshbanana_bdc2e2602ec2.png,fresh,rotten,False,0.38167261904761907,0.6183273809523809,0.6183273809523809
random_forest,test,data/processed/test/fresh/freshoranges_c494b09f479d.png,fresh,rotten,False,0.2476170634920635,0.7523829365079365,0.7523829365079365
random_forest,test,data/processed/test/fresh/freshbanana_4b775220dcde.png,fresh,fresh,True,0.7623055555555556,0.23769444444444446,0.7623055555555556
random_forest,test,data/processed/test/fresh/freshoranges_454e17610c76.png,fresh,fresh,True,0.8204404761904762,0.17955952380952378,0.8204404761904762
random_forest,test,data/processed/test/fresh/freshoranges_8bd231b213a1.png,fresh,fresh,True,0.9159186507936508,0.0840813492063492,0.9159186507936508
random_forest,test,data/processed/test/fresh/freshapples_3b9c6148c4d1.png,fresh,fresh,True,0.6585396825396828,0.3414603174603175,0.6585396825396828
random_forest,test,data/processed/test/fresh/freshoranges_5858efb3b570.png,fresh,fresh,True,0.6825912698412698,0.31740873015873006,0.6825912698412698
random_forest,test,data/processed/test/fresh/freshapples_c235cd2c91a4.png,fresh,fresh,True,0.6232435064935065,0.3767564935064936,0.6232435064935065
random_forest,test,data/processed/test/fresh/freshapples_9fb334a84d67.png,fresh,fresh,True,0.6931448412698412,0.3068551587301587,0.6931448412698412
random_forest,test,data/processed/test/fresh/freshbanana_ac9e7af8e467.png,fresh,fresh,True,0.9054424603174602,0.09455753968253967,0.9054424603174602
random_forest,test,data/processed/test/fresh/freshbanana_842c6462c6c1.png,fresh,fresh,True,0.9576825396825397,0.04231746031746031,0.9576825396825397
random_forest,test,data/processed/test/fresh/freshoranges_968eb632ff5c.png,fresh,fresh,True,0.8991488095238094,0.10085119047619047,0.8991488095238094
random_forest,test,data/processed/test/fresh/freshoranges_af6c6336df0d.png,fresh,fresh,True,0.786390873015873,0.21360912698412698,0.786390873015873
random_forest,test,data/processed/test/fresh/freshbanana_37165fd5a7f6.png,fresh,fresh,True,0.9663214285714283,0.033678571428571426,0.9663214285714283
random_forest,test,data/processed/test/fresh/freshbanana_c90c44fe7c86.png,fresh,fresh,True,0.7013749999999999,0.2986249999999999,0.7013749999999999
random_forest,test,data/processed/test/fresh/freshbanana_621ede5bd91e.png,fresh,fresh,True,0.9683432539682539,0.031656746031746036,0.9683432539682539
random_forest,test,data/processed/test/rotten/rottenbanana_79314f4625ff.png,rotten,rotten,True,0.23231547619047613,0.7676845238095238,0.7676845238095238
random_forest,test,data/processed/test/rotten/rottenbanana_98c0e135d904.png,rotten,rotten,True,0.06251984126984127,0.9374801587301588,0.9374801587301588
random_forest,test,data/processed/test/rotten/rottenbanana_a673573cdc5f.png,rotten,rotten,True,0.1582738095238095,0.8417261904761905,0.8417261904761905
random_forest,test,data/processed/test/rotten/rottenbanana_4177a1671cf6.png,rotten,fresh,False,0.5703030303030303,0.4296969696969695,0.5703030303030303
random_forest,test,data/processed/test/rotten/rottenbanana_973a510e9d82.png,rotten,rotten,True,0.06535515873015872,0.9346448412698414,0.9346448412698414
random_forest,test,data/processed/test/rotten/rottenoranges_4f6f792a06e8.png,rotten,rotten,True,0.09516666666666668,0.9048333333333334,0.9048333333333334
random_forest,test,data/processed/test/rotten/rottenoranges_8365a9ea0d22.png,rotten,fresh,False,0.7076587301587303,0.2923412698412699,0.7076587301587303
random_forest,test,data/processed/test/rotten/rottenoranges_de876d7eebe9.png,rotten,rotten,True,0.11145833333333334,0.8885416666666667,0.8885416666666667
random_forest,test,data/processed/test/rotten/rottenbanana_817d8b51c5cd.png,rotten,rotten,True,0.07575739538239538,0.9242426046176045,0.9242426046176045
random_forest,test,data/processed/test/rotten/rottenapples_aeb8a763108e.png,rotten,fresh,False,0.6011369047619047,0.3988630952380952,0.6011369047619047
random_forest,test,data/processed/test/rotten/rottenapples_b5b16521129d.png,rotten,rotten,True,0.16824404761904763,0.8317559523809525,0.8317559523809525
random_forest,test,data/processed/test/rotten/rottenbanana_a7d57af57615.png,rotten,rotten,True,0.12314935064935063,0.8768506493506494,0.8768506493506494
random_forest,test,data/processed/test/rotten/rottenbanana_2a37628b901a.png,rotten,rotten,True,0.0693015873015873,0.9306984126984129,0.9306984126984129
random_forest,test,data/processed/test/rotten/rottenapples_4556f9daf244.png,rotten,rotten,True,0.2170634920634921,0.7829365079365079,0.7829365079365079
random_forest,test,data/processed/test/rotten/rottenoranges_e86682fc816c.png,rotten,rotten,True,0.3033888888888889,0.696611111111111,0.696611111111111
random_forest,test,data/processed/test/rotten/rottenbanana_15f40d1e120b.png,rotten,rotten,True,0.06727579365079366,0.9327242063492064,0.9327242063492064
random_forest,test,data/processed/test/rotten/rottenoranges_2ded1632e8ef.png,rotten,fresh,False,0.761988095238095,0.23801190476190479,0.761988095238095
random_forest,test,data/processed/test/rotten/rottenbanana_30b5bbdd5fa3.png,rotten,rotten,True,0.11593398268398268,0.8840660173160174,0.8840660173160174
random_forest,test,data/processed/test/rotten/rottenoranges_d95e3ff7ea24.png,rotten,rotten,True,0.4018075396825397,0.5981924603174604,0.5981924603174604
random_forest,test,data/processed/test/rotten/rottenbanana_ce7633067530.png,rotten,rotten,True,0.27269841269841266,0.7273015873015874,0.7273015873015874
random_forest,test,data/processed/test/rotten/rottenbanana_ec9dbe0f951e.png,rotten,rotten,True,0.2229821428571429,0.7770178571428572,0.7770178571428572
random_forest,test,data/processed/test/rotten/rottenoranges_6b5773853c64.png,rotten,rotten,True,0.3831349206349208,0.6168650793650793,0.6168650793650793
random_forest,test,data/processed/test/rotten/rottenapples_6b774109faed.png,rotten,rotten,True,0.18415277777777778,0.8158472222222224,0.8158472222222224
random_forest,test,data/processed/test/rotten/rottenapples_5d691dd464b8.png,rotten,rotten,True,0.23782142857142863,0.7621785714285714,0.7621785714285714
random_forest,test,data/processed/test/rotten/rottenapples_8a5b49245986.png,rotten,fresh,False,0.5233531746031745,0.4766468253968254,0.5233531746031745
random_forest,test,data/processed/test/rotten/rottenoranges_fab02cec5446.png,rotten,rotten,True,0.10325595238095238,0.8967440476190476,0.8967440476190476
random_forest,test,data/processed/test/rotten/rottenoranges_ffaa2fed94c8.png,rotten,rotten,True,0.434077380952381,0.5659226190476191,0.5659226190476191
random_forest,test,data/processed/test/rotten/rottenbanana_0a7ec314574d.png,rotten,rotten,True,0.1383075396825397,0.8616924603174603,0.8616924603174603
random_forest,test,data/processed/test/rotten/rottenoranges_09b730dc90ee.png,rotten,fresh,False,0.5446250000000002,0.45537500000000003,0.5446250000000002
random_forest,test,data/processed/test/rotten/rottenbanana_3d00658270fb.png,rotten,rotten,True,0.08201190476190477,0.917988095238095,0.917988095238095
random_forest,test,data/processed/test/rotten/rottenapples_27a427682bab.png,rotten,rotten,True,0.06858333333333334,0.9314166666666666,0.9314166666666666
random_forest,test,data/processed/test/rotten/rottenoranges_fc9d7c371326.png,rotten,rotten,True,0.0958095238095238,0.904190476190476,0.904190476190476
random_forest,test,data/processed/test/rotten/rottenapples_622870b0d0e5.png,rotten,fresh,False,0.5490277777777779,0.4509722222222223,0.5490277777777779
random_forest,test,data/processed/test/rotten/rottenoranges_cd98921c9203.png,rotten,rotten,True,0.3589107142857143,0.6410892857142858,0.6410892857142858
random_forest,test,data/processed/test/rotten/rottenbanana_9e90508b143b.png,rotten,rotten,True,0.4498690476190477,0.5501309523809523,0.5501309523809523
random_forest,test,data/processed/test/rotten/rottenbanana_c04d52db9b27.png,rotten,rotten,True,0.18241666666666667,0.8175833333333334,0.8175833333333334
random_forest,test,data/processed/test/rotten/rottenoranges_92f9d8363d6d.png,rotten,rotten,True,0.16797619047619047,0.8320238095238096,0.8320238095238096
random_forest,test,data/processed/test/rotten/rottenbanana_eb3b8cc8ec06.png,rotten,fresh,False,0.5087361111111112,0.49126388888888883,0.5087361111111112
random_forest,test,data/processed/test/rotten/rottenapples_91fae047e32f.png,rotten,rotten,True,0.4480257936507936,0.5519742063492065,0.5519742063492065
random_forest,test,data/processed/test/rotten/rottenapples_437b3d90c975.png,rotten,rotten,True,0.37164087301587306,0.6283591269841271,0.6283591269841271
